,sample_001,sample_002,sample_003,sample_004,sample_005,sample_006,sample_007,sample_008,sample_009,sample_010,sample_011,sample_012,sample_013,sample_014,sample_015,sample_016,sample_017,sample_018,sample_019,sample_020,sample_021,sample_022,sample_023,sample_024,sample_025,sample_026,sample_027,sample_028,sample_029,sample_030,sample_031,sample_032,sample_033,sample_034,sample_035,sample_036,sample_037,sample_038,sample_039,sample_040,sample_041,sample_042,sample_043,sample_044,sample_045,sample_046,sample_047,sample_048,sample_049,sample_050,sample_051,sample_052,sample_053,sample_054,sample_055,sample_056,sample_057,sample_058,sample_059,sample_060,sample_061,sample_062,sample_063,sample_064,sample_065,sample_066,sample_067,sample_068,sample_069,sample_070,sample_071,sample_072,sample_073,sample_074,sample_075,sample_076,sample_077,sample_078,sample_079,sample_080
2023-02-13,0.23720713920203776,0.33730481043602073,0.2580781260871222,0.35283921263653,0.31825455016825077,0.41795367058805605,0.18135663552771675,0.3750344036524018,0.5718241397717948,0.3559682487671287,0.2709675537377363,0.4029597487748233,0.27823788124199117,0.40234280225379687,0.10072632513856598,0.4423623369944144,0.24413472476749,0.495336577552946,0.2509967923407237,0.09404966578690369,0.059467568849363536,0.13646272620933375,0.14748698589308143,0.318573006583504,0.04926790635914764,0.18134959307393284,0.20726763807080065,0.45848216577618844,0.09880371551790747,0.19685178622911725,0.2451890051308965,0.3661577073934431,0.20336768898326657,0.5592273054543557,0.32108818543440876,0.5846921169682918,0.11764537700033563,0.20071004131719794,0.36627917352282974,0.4443102768442418,0.4026929403682854,0.3435034330038323,0.30037322486291207,0.29653283890816395,0.36924883185407753,0.27103350927076053,0.3225559033766183,0.33662364003268513,0.05899835587729099,0.39397715042586623,0.02778876761798789,0.17109958830322117,0.19526866747356927,0.160407449643733,0.21287759790771985,0.2558849982082758,0.19251991756346173,0.3404222135431051,0.5472672304873653,0.26265418008712,0.22723806572270194,0.20035655364405028,0.390399982040345,0.21227895399643287,0.12411030957418863,0.1638495730684571,0.3485129373867094,0.2662991391509453,0.4237918236803798,0.44790578629291433,0.43037492557540746,0.2616768355478669,0.26912557171683765,0.1914009392751893,0.1387028972275709,0.18638680138369187,0.30644314741472145,0.26369644392384245,0.3871636022022061,0.21282657603577296
2023-02-14,0.18174284524274498,0.23669104105900896,0.19678585065505066,0.2920903775901898,0.25865521098058786,0.301559295235168,0.14946896322806233,0.31220045470283564,0.43774467942189765,0.27080590453791087,0.22657003795794703,0.3028042312701225,0.21947384046816404,0.3006568856922387,0.08541878172516035,0.3376488102681506,0.1950868851689808,0.4018617183218924,0.19569137653106153,0.07527583886414559,0.05264503966987739,0.11617605663176456,0.11195882043887964,0.23963037609732718,0.05345568602505411,0.14284648941569666,0.159645621274812,0.3374756580974337,0.09904258059054734,0.13337005080535794,0.19113967659669476,0.2672731283114917,0.15399941656577207,0.42795520620891936,0.2447354444573211,0.44806319400420996,0.08629559106387624,0.14754263178332816,0.29713918644522475,0.33122936080849436,0.30872048282513015,0.23569595797432175,0.23003870844684524,0.19517703507591108,0.25660947729535954,0.2275267985298804,0.27045560596840235,0.284100907525339,0.06237323207757402,0.3056305741651871,0.03935214304065176,0.14703095625942464,0.14389128778501478,0.13532896519843926,0.16179973625971394,0.20878281279754196,0.15260555600281517,0.2835455687105655,0.41623427382786377,0.21194862093804992,0.18677020691573598,0.15878846637418767,0.2850325092501654,0.14232557504845153,0.09929868784241308,0.1288758550532571,0.24578189670490524,0.18968061028803113,0.35256248395527023,0.37643459230832743,0.31226642446550695,0.18240971973060416,0.21616830993612843,0.16606482319044813,0.10733153097452375,0.13666943528975248,0.25616282667216317,0.1759658641235298,0.3267179637536231,0.18340113984064088
2023-02-15,0.15106618412875003,0.20829298292790502,0.16405102944332065,0.24664276151435963,0.2204095007119986,0.27309447986013224,0.11787744439487677,0.26899635462611016,0.4005671850988696,0.23176506879473896,0.18328411557827176,0.2697488542119493,0.18633241802662798,0.2688764411109779,0.061293543818578544,0.30291392785989596,0.16067074704394527,0.35755105084094724,0.16586915686202608,0.04915264677454084,0.025665146796908216,0.07969259820053244,0.08425280482344714,0.20403274274520125,0.021980591945982505,0.11625691731142118,0.13114496583622579,0.30568486695346897,0.06531666912825024,0.10696750019798833,0.1617132134023668,0.2358022371751953,0.12443100849344342,0.389339862334709,0.21343995609020414,0.4096822829628166,0.05699853265834889,0.11504203852509659,0.2533604521729235,0.2978689685488412,0.2684333165116276,0.2074458527404716,0.19481595019569362,0.16803065693053526,0.2280878840994914,0.18688404243949577,0.2256238101265718,0.24687589707333124,0.024765131752938367,0.2663438867499199,0.01050410350170624,0.10950190855551659,0.11337614620211715,0.11027204063839449,0.13145507746527657,0.17814552134717374,0.1223847325846415,0.23534258763783866,0.38024040542298815,0.17557098881022645,0.15693568920910045,0.12940731039077016,0.2548625449735787,0.1156463907694781,0.07042185806576828,0.09868312913763612,0.21923005660986525,0.1641905593281824,0.3076283696983884,0.3300009080286246,0.2800112008111404,0.15568703512410137,0.1830336132160277,0.12711314708401894,0.07714121343853442,0.11204201456186152,0.21890372323059354,0.1504097289713593,0.2821651563965351,0.14447395579306638
2023-02-16,0.12558206409751255,0.20498725620584962,0.14324601560015277,0.23458520751805412,0.21378589201285567,0.26965299630916134,0.11662525529081802,0.2585137926446356,0.39255916963363885,0.22388577947585003,0.17187868155140945,0.2650269293012916,0.17249706108186608,0.2646871433395785,0.04487162002301177,0.29762565546828934,0.1571653115999922,0.3455564261081036,0.14218181540985347,0.033164310649301115,0.013227961987721495,0.07643065665162624,0.06145888375835789,0.1977819391917309,0.01587400255927258,0.09794112597439737,0.10968711024789644,0.2997476364472399,0.0640631625861355,0.10598245677159851,0.13862152215370102,0.22999804520556086,0.12185035101238786,0.38023280300906037,0.21085947404650854,0.400632637196798,0.03849750369626071,0.08473696227016543,0.24248435452513215,0.2918611058884121,0.2595347674396071,0.20436950897722608,0.18981136810675034,0.1662946602069846,0.2246687737631337,0.17878611231957806,0.21289518075334515,0.23471088693095477,0.020628230297014494,0.2583940827292965,0.0,0.10452956155678088,0.0865997142665355,0.10654798563836503,0.11590076894011228,0.1701851178210733,0.11168657161930638,0.22100506743013093,0.37304311543275215,0.1614664671029563,0.1474967852371586,0.12160196991893342,0.2502798812946347,0.114365733565052,0.047586891960759554,0.08846191835195771,0.2180763171250007,0.16419604671714455,0.295646713964391,0.316733040241338,0.27266658588921705,0.1543342348294448,0.16998616812049422,0.12077275782992695,0.05203811822842271,0.11295035717409699,0.20673722932609062,0.15043013273755612,0.26624208918718284,0.13792183871063257
2023-02-17,0.11547787127686042,0.17008029846295428,0.12262635649753204,0.19310657250123903,0.17725871122573345,0.2346079303910441,0.08395535770640249,0.2176256041855548,0.353327530739238,0.18478565574304567,0.1312453684924095,0.2286569269313602,0.14044696423829242,0.22885151927230016,0.03942865620145614,0.260976330270239,0.12256253325317142,0.3038432240791592,0.13197209657638337,0.027161143693163803,0.008899704349232696,0.041521618472853794,0.054896407999931826,0.15993221552817147,0.0018440730689940521,0.08842898702489951,0.09982380290169905,0.26222577853009377,0.032690164592189305,0.07350147719243924,0.12848045453012472,0.19260630926813627,0.08765896638023474,0.3400391516590374,0.17664430126859734,0.3604891136757864,0.030578384034933348,0.07572959942142621,0.20238764668398238,0.2542558948763433,0.2198678902059611,0.16969681528468514,0.1532443857991316,0.13301509245851778,0.1896466100774735,0.14098389969107836,0.17020170718219854,0.1903321617482798,0.00045133994664607976,0.22002259958795645,0.0,0.06949775671400027,0.07749056737043236,0.07859075049219513,0.09419700121643744,0.13332652670107045,0.07617301031356413,0.17763498896574922,0.3343585260922638,0.12009506176662994,0.1100309771663369,0.08884985847110893,0.21407950510635373,0.08156877696034358,0.04320009535772404,0.054450176950375455,0.18541474796845106,0.13278861780455797,0.25301939624604486,0.2721165569087729,0.23383420676674543,0.12146040712241443,0.12972420312045474,0.08499140543454511,0.04733642715775302,0.08254099379517382,0.16374246021694092,0.11903928009816984,0.21740058065577303,0.10188569616021793
2023-02-18,0.28603221668934176,0.0907081488461915,0.2732985798548934,0.24970297391669752,0.21261600614267065,0.13566682269888816,0.1487197902672257,0.25955588299222426,0.22769918688412008,0.18366342597298632,0.2286401027968281,0.1763467029566562,0.27963687250881114,0.1710710135665556,0.18959791697672612,0.1998446180606403,0.16827058890260854,0.2823630454370276,0.2816904399198231,0.18202055309336732,0.15868937728859162,0.14371746834983637,0.21964611269934894,0.16364556857120946,0.14510214534240437,0.23524997561556654,0.24809085483351503,0.16410618293844959,0.1486006652395543,0.06138746338766705,0.27117238136563443,0.14531455782334232,0.12712283221102372,0.22483854462085318,0.16536216894857203,0.23084136223850618,0.19499124249364547,0.2589624793778158,0.23750654816429684,0.1760790391252253,0.19934747052584217,0.0658669281097938,0.16811684189132103,0.03409790851368309,0.07954846675345618,0.2164017848005164,0.25479397722082464,0.289748245512246,0.145588105689269,0.2053920074468872,0.1306011893173494,0.16826107047713681,0.2517881509861773,0.21036879968868977,0.24362092975909835,0.25760817409795084,0.2204854730828382,0.25551026680166194,0.21484413584514567,0.2498761321547075,0.23570861899434295,0.22979150772183773,0.1471028959829751,0.055339163032963955,0.2067067492421969,0.20633895115390324,0.09774860755153403,0.09480431248719835,0.28176408411995185,0.30372314473344164,0.14780723532173295,0.0800441075487062,0.2599520166581721,0.18587384659249437,0.21628209309871757,0.09491708513733264,0.2708095627129408,0.04912047685293529,0.3117544526053352,0.19528259181954738
2023-02-19,0.25233603979802177,0.1365086764877736,0.2429602999539503,0.2547659229584247,0.22665689694080196,0.19714232848550994,0.14027048160477779,0.2688843482761111,0.2936918678016767,0.2099026089690576,0.21786166261008913,0.22407157343849665,0.25180030553390137,0.22068821516645226,0.1408997745356395,0.25128018943043073,0.17208098870151659,0.30873400461551415,0.250589137863793,0.13222483963142562,0.10615418749006089,0.1206188268722136,0.17665943075155424,0.18494036852207038,0.0939225869467279,0.19794800082404454,0.21426878266540508,0.22631932330055501,0.11377718518625653,0.08040191044061032,0.24117895913411724,0.18341029747452686,0.1281536755238262,0.28637334351674043,0.19453317368700004,0.2957747712816657,0.14752634990135846,0.2234153133710878,0.2513959571757303,0.2325811805787827,0.2342706971331202,0.11914191341913334,0.1859629882474873,0.08660525945823314,0.13637740955715233,0.21233597929312517,0.24896671061136605,0.27422524106187857,0.09695121097729946,0.23905694361942975,0.08221154980039497,0.14813681199625986,0.2156644393002774,0.1715937754458242,0.20990289625260466,0.2337854455639299,0.18582324866675726,0.2528851880142838,0.2816863045068772,0.22769775671165432,0.20849201295747288,0.19567500451876615,0.19521909900175594,0.07978405668527447,0.16065517210874358,0.1669292801142158,0.15225551498316478,0.12760206068040605,0.292195525715509,0.3093741890920968,0.19895820354530414,0.11143043181124943,0.2364383096151155,0.16617924522981717,0.1718658354648992,0.10463714116071961,0.2541404750654775,0.09318480807111673,0.29551425357733835,0.1796682823396385
2023-02-20,0.003651059949657025,0.16314104502718346,0.0018728861117709964,0.1325142614665213,0.1261313472915497,0.2345215980174949,0.023213040795857797,0.16456688964761743,0.35019927231519005,0.13873542712802583,0.0573935468561116,0.20696441313835856,0.03062595497101943,0.21061164630586884,0.0,0.24270374213376586,0.06754758026569631,0.2696675631168994,0.005894707854636801,0.0,0.0,0.0,0.0,0.11491675088394478,0.0,0.0,0.0,0.25326413934989456,0.0,0.04575624188702112,0.0016456775328267889,0.16644396114164137,0.035943751995126214,0.3290775770587883,0.14429068146953944,0.35480569443591287,0.0,0.0,0.1480442304676972,0.2380736005601703,0.1789315273527536,0.17313680467863804,0.10685265105729447,0.13907777354788042,0.19425973771968502,0.07560087585967691,0.10144897811209641,0.11765853830174339,0.0,0.18088430272114858,0.0,0.000672389589558126,0.0,0.0,0.0,0.03917147670702104,0.0,0.10897847335008483,0.3305876204735251,0.031481229560052476,0.022152724343904945,0.0,0.19835047115416893,0.0589299771373532,0.0,0.0,0.1882683275834718,0.11721587342155265,0.2043580485928923,0.2238126677195216,0.2162225353658224,0.10448651531589083,0.03764009654704166,0.011001256335818992,0.0,0.046244077912436135,0.08714051961778663,0.11785731740538218,0.14820140349657462,0.03035069884658502
2023-02-21,0.06981427298506535,0.13481454443356614,0.06524214645581652,0.1536902929994155,0.14107002769127563,0.1992410203283645,0.05005556645390243,0.1794612944500269,0.31391356446913826,0.1454163426513071,0.0926040536034838,0.19205855130034113,0.08792575930943149,0.19274636514318808,0.0,0.22412237262868376,0.08742440635473443,0.2638793720269689,0.07983514963417983,0.0,0.0,0.0007600149891231509,0.0,0.12186175339628622,0.0,0.025480772528104968,0.036251022886489515,0.22456379079270145,0.0,0.04010178695022022,0.07590605301910625,0.15503092450011857,0.052652892749905346,0.29953586928540715,0.14189383033350536,0.3200548022648878,0.0,0.016995085064417107,0.1632315554088803,0.21649502794310171,0.1798870396914881,0.13465589479475842,0.11640279145118883,0.09911654646873673,0.1543111129287528,0.10430113540314835,0.13088032128241442,0.15096332887826308,0.0,0.18142153104023676,0.0,0.03233756627396935,0.017807667068917316,0.0257354074646541,0.030220082724193617,0.08844210791701086,0.025404448108965128,0.1368290374043247,0.2955291000426658,0.07687927710684961,0.06908893896047381,0.03691994051552393,0.17765104234668366,0.04779772239762228,0.0,0.001198957512632566,0.15198730669446453,0.10024202131214312,0.21380782141078283,0.23234327554762804,0.19481879817011138,0.08781789732208548,0.08450003374761118,0.04879503498498041,0.0,0.05044905851304979,0.12374497741060757,0.08654358644824688,0.1767745851671607,0.06600310657004625
2023-02-22,0.18050734651910602,0.2028683237166203,0.19515393742689963,0.23923041104904497,0.21252755790735822,0.2676851869951489,0.1121803772651217,0.26004984457716634,0.3956478165168747,0.22680108681932593,0.1800029494445453,0.2645546555941997,0.2123176204103965,0.2636014254925295,0.06293596763629761,0.29749117907215666,0.15473801129374062,0.3489382790781613,0.19553525652079193,0.045422214827020024,0.017136931919638408,0.07141513472951912,0.1033479801251123,0.19908657777142608,0.006842251528768157,0.14189352296572472,0.15918677115690305,0.3006481506431114,0.05286128763581543,0.10123430362380707,0.1909579001453659,0.23073974140677225,0.11896162372898889,0.3846308761636217,0.20799677472704728,0.4049608888328307,0.05806905111641353,0.14263965371493278,0.24492126900046177,0.29286383392310145,0.26321980763435315,0.20199635594797077,0.18957249502546117,0.16245860334319373,0.22267587903169456,0.18050850789235132,0.22155770299180225,0.24967483841229338,0.008139256417132392,0.26039127813985113,0.0,0.1040942260566671,0.14111354941999396,0.12684382251678197,0.1595837730879101,0.19367779288337386,0.13364117149726037,0.23055373333749982,0.375407661938635,0.18280304285484075,0.16449573575784815,0.14784419608671118,0.24961119848766475,0.11003904349676354,0.07738144151708307,0.1085914340195813,0.21361683900013312,0.15851601554694303,0.2978258713764408,0.32088581685606354,0.2752206700514686,0.15008703902658962,0.1941586098988257,0.12261863341236133,0.08860505442809981,0.10633849752836125,0.22192933799445003,0.14473445920251976,0.2826894216481628,0.139432905052831
2023-02-23,0.2509619977810048,0.29883987561624303,0.2682724961245835,0.3696613809743635,0.3295176387555503,0.3654547610363325,0.21300014437844458,0.3880094984152701,0.5141136438964223,0.34855156579088664,0.2997891677537795,0.3725889074478377,0.2894997236661804,0.3690820693580319,0.14009736098816378,0.4086384422341027,0.26269352621948167,0.4820146233604526,0.2638754736944969,0.1327118306922855,0.09970213769041553,0.18445236766392814,0.17473895542082016,0.3136782928050722,0.09748448101237944,0.20541312735563977,0.22550272852385186,0.40837062393338064,0.15695694115885475,0.1915263390435713,0.25873418350399047,0.33824072439279745,0.2194877342039258,0.5070798456883611,0.3104663168414265,0.5267827274352538,0.14935224537300837,0.21497809119132041,0.3757609668337177,0.40341375893757625,0.38794111944680454,0.2974043347298778,0.30145312221988635,0.2545360150015593,0.31892486305518586,0.2976561250110725,0.3454280200652274,0.3550919760330745,0.11153274865906405,0.38171504026070424,0.06190935161203406,0.21483999831836284,0.21255500550710105,0.19371159607568417,0.22949398173790603,0.27455477816302776,0.22098559758048986,0.3619224962192197,0.491121844177421,0.285461590864028,0.2531742330609061,0.22396208543465618,0.3528570983385235,0.2009728917856345,0.14893295704271794,0.19638743018911547,0.30422735571418263,0.24627273545302192,0.43155716278706385,0.45570013172437895,0.38556520840084507,0.24120082909095603,0.28787644292664455,0.23292346543392461,0.1603145692934757,0.19231618734949438,0.3272490173372035,0.23234726189212404,0.40391755909705135,0.25029094424618475
2023-02-24,0.21339591395575794,0.2303670829036159,0.22837296485420824,0.27223924999644017,0.24184325847781518,0.29517589764447616,0.13934547309966572,0.29274261072020635,0.42363486010399565,0.25479063275850455,0.21432689869049049,0.2921360275960181,0.2465340703256959,0.29112979793218147,0.11034474861337205,0.32526440282915603,0.18237809178016182,0.37968447643871606,0.2272730479484064,0.10131146362114614,0.07385366588236042,0.10317887182734507,0.14020262963661256,0.2268170161757502,0.06675807750679519,0.1725346415994715,0.19043925350020022,0.32838313799113383,0.09177126387527018,0.12852075672538985,0.22254568412406134,0.25846348588153584,0.1462989467199104,0.4127100206849493,0.23531269664648152,0.43303655349558234,0.11450659409900642,0.17679177176221145,0.2753219223868664,0.3205869594127267,0.29150202129647573,0.2294658289892735,0.21715828050256147,0.18974605238874265,0.25018878358546626,0.2123403465949137,0.2562256868366163,0.2851931650701293,0.06675038005913872,0.2889023958280861,0.051928965759087765,0.13429117010447067,0.17478660984335564,0.15938331791545893,0.19218438916686068,0.22888394075158966,0.17024026004764722,0.26464513407379225,0.4032177997547666,0.2196944050499519,0.19969704332405044,0.18286531828566266,0.2772123954308462,0.13726283403940728,0.1224930597859557,0.14736203969311007,0.24081928964267782,0.18553585080998164,0.33080759943491783,0.3547069081838992,0.30309210316828616,0.17731911168982983,0.2311409359059286,0.1537053588025437,0.13144616624520444,0.1331959525610225,0.2574701129257956,0.17175444873016388,0.31942844409815546,0.17060585001511008
2023-02-25,0.36216392569685707,0.14648763607253656,0.3521842145567343,0.3458950666368118,0.29480063028451453,0.19733422418824456,0.2125954673991548,0.35286888078423007,0.3199528302164655,0.2719354250845311,0.3126839942885483,0.2523194603207803,0.3581159107547094,0.24384267163517015,0.2402976396691629,0.28169091084938896,0.2381095621198655,0.3858228921073584,0.3551630819361177,0.2360411595270442,0.21189193485314864,0.21482787475490187,0.2801291658594431,0.2418263352933942,0.19597351302261082,0.2941088941047062,0.3138165553190897,0.2401678170539887,0.20667811634831618,0.11250250090233471,0.342979632087833,0.21526718383068563,0.18949039758081565,0.3211633031712976,0.23214943065148594,0.32695727259778457,0.2552924052005431,0.3371599769935141,0.33528087190193295,0.2562241640330359,0.29416142427567826,0.12096171138199306,0.24358561613501678,0.08665425771912909,0.13528519017064422,0.29594707497944206,0.3457331981010607,0.3720602246906298,0.20144510797220455,0.29626890368112596,0.18436768126806108,0.23908876985564786,0.32407147959166804,0.2619563563657515,0.31229724431689904,0.3278571969741996,0.2868454864960651,0.35441924794276003,0.3037919479521402,0.330878662658335,0.3016113829855849,0.29350535371126135,0.21421668899672258,0.10702334377400967,0.2659479172622252,0.26957994437891303,0.14938577968600328,0.14459433447677195,0.3812308520415136,0.40523850019828217,0.2225432666133239,0.13186814571208685,0.33869043526332326,0.25616590270659767,0.27894737095630645,0.1439005975638367,0.351645623544768,0.09828284153383299,0.4064245966201665,0.26633337429497894
